chrom	start	end
NC_018230.1	372361	372379
NC_018230.1	372665	372681
NC_018230.1	372891	372907
NC_018230.1	373133	373155
NC_018230.1	373283	373301
NC_018230.1	373471	373491
NC_018230.1	373610	373626
NC_018230.1	373966	373982
NC_018230.1	374199	374215
NC_018230.1	374474	374496
NC_018230.1	374565	374581
NC_018230.1	374706	374726
NC_018230.1	374756	374774
NC_018230.1	374812	374828
NC_018230.1	374881	374897
NC_018230.1	375052	375068
NC_018230.1	375260	375276
NC_018230.1	375442	375458
NC_018230.1	375987	376003
NC_018230.1	376148	376164
NC_018230.1	376319	376339
NC_018230.1	376622	376644
NC_018230.1	376720	376736
NC_018230.1	376864	376880
NC_018230.1	376957	376973
NC_018230.1	377101	377117
NC_018230.1	377277	377293
NC_018230.1	377536	377552
NC_018230.1	377555	377571
NC_018230.1	377596	377612
NC_018230.1	377622	377638
NC_018230.1	377668	377684
NC_018230.1	377691	377707
NC_018230.1	377866	377882
NC_018230.1	378074	378090
NC_018230.1	378730	378746
NC_018230.1	378932	378948
NC_018230.1	379238	379254
NC_018230.1	379312	379328
NC_018230.1	379512	379536
NC_018230.1	379734	379750
NC_018230.1	379988	380004
NC_018230.1	380082	380098
NC_018230.1	380301	380317
NC_018230.1	380359	380375
NC_018230.1	380384	380400
NC_018230.1	380676	380692
NC_018230.1	380852	380868
NC_018230.1	381062	381078
NC_018230.1	381138	381154
NC_018230.1	381257	381275
NC_018230.1	381425	381441
NC_018230.1	381485	381501
NC_018230.1	381701	381717
NC_018230.1	381773	381797
NC_018230.1	381856	381872
NC_018230.1	381940	381958
NC_018230.1	382035	382051
NC_018230.1	382200	382216
NC_018230.1	382566	382582
NC_018230.1	383430	383446
NC_018230.1	383797	383813
NC_018230.1	383956	383972
NC_018230.1	384200	384218
NC_018230.1	384580	384596
NC_018230.1	385273	385289
NC_018230.1	385335	385351
NC_018230.1	385854	385870
NC_018230.1	386177	386193
NC_018230.1	386299	386315
NC_018230.1	387327	387343
NC_018230.1	387612	387628
NC_018230.1	387876	387892
NC_018230.1	388574	388590
NC_018230.1	388933	388949
NC_018230.1	389788	389804
